dataset,representation,scheme,budget,macro_f1,macro_f1_resample_sd,n_runs
PAAD_GSE154778,scgpt,S3_leave_dataset_out,5,0.4818361412098798,0.06959672999128795,100
PAAD_GSE154778,scvi,S3_leave_dataset_out,5,0.4641618021647664,0.0562204628896809,100
STAD_GSE134520,geneformer,S3_leave_dataset_out,5,0.5548627860707417,0.07987739827837544,100
STAD_GSE134520,harmony,S3_leave_dataset_out,5,0.5469479777061863,0.028711603629213867,100
STAD_GSE134520,hvg_pca,S3_leave_dataset_out,5,0.6121521485471465,0.06241661485093693,100
STAD_GSE134520,scgpt,S3_leave_dataset_out,5,0.6035023428859362,0.06927837726320335,100
STAD_GSE134520,scvi,S3_leave_dataset_out,5,0.6229765347766945,0.063067872575583,100
BRCA_GSE161529,geneformer,S3_leave_dataset_out,10,0.5583119696344996,0.043557889607538064,100
BRCA_GSE161529,harmony,S3_leave_dataset_out,10,0.5431953653495303,0.023229178510814907,100
BRCA_GSE161529,hvg_pca,S3_leave_dataset_out,10,0.5134009975583526,0.039809804616816234,100
BRCA_GSE161529,scgpt,S3_leave_dataset_out,10,0.5397305749647504,0.047318414222508196,100
BRCA_GSE161529,scvi,S3_leave_dataset_out,10,0.5760352703202747,0.03554475134339754,100
BRCA_GSE176078,geneformer,S3_leave_dataset_out,10,0.6527922200236143,0.044565124727761335,100
BRCA_GSE176078,harmony,S3_leave_dataset_out,10,0.6457070155961081,0.023633905053091882,100
BRCA_GSE176078,hvg_pca,S3_leave_dataset_out,10,0.6728528565312121,0.03790627476450246,100
BRCA_GSE176078,scgpt,S3_leave_dataset_out,10,0.6922749883370881,0.036044135352117396,100
BRCA_GSE176078,scvi,S3_leave_dataset_out,10,0.6858506514779812,0.039521013204662635,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S3_leave_dataset_out,10,0.7068604974367737,0.06992353560247418,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S3_leave_dataset_out,10,0.6468018501017053,0.03506466889581597,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S3_leave_dataset_out,10,0.7253967949916751,0.05971836546634546,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S3_leave_dataset_out,10,0.7573397952417754,0.05473614662122414,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S3_leave_dataset_out,10,0.7269605942347569,0.0550083423643303,100
CRC_GSE108989,geneformer,S3_leave_dataset_out,10,0.48184762269015946,0.20028404507823858,100
CRC_GSE108989,harmony,S3_leave_dataset_out,10,0.6213250651543938,0.07229742704722464,100
CRC_GSE108989,hvg_pca,S3_leave_dataset_out,10,0.6407439951945471,0.12941316464371846,100
CRC_GSE108989,scgpt,S3_leave_dataset_out,10,0.4337170420271942,0.17957463671633125,100
CRC_GSE108989,scvi,S3_leave_dataset_out,10,0.6231857319598364,0.12496485758796692,100
CRC_GSE146771_10X,geneformer,S3_leave_dataset_out,10,0.5750111553832884,0.12565615667757682,100
CRC_GSE146771_10X,harmony,S3_leave_dataset_out,10,0.6658893818509966,0.04110422996672054,100
CRC_GSE146771_10X,hvg_pca,S3_leave_dataset_out,10,0.7600538661469649,0.055118941221567894,100
CRC_GSE146771_10X,scgpt,S3_leave_dataset_out,10,0.7361470911509642,0.06799687609168006,100
CRC_GSE146771_10X,scvi,S3_leave_dataset_out,10,0.7574449211438004,0.04670525622576698,100
HNSC_GSE103322,geneformer,S3_leave_dataset_out,10,0.4939619668121301,0.1306422477017081,100
HNSC_GSE103322,harmony,S3_leave_dataset_out,10,0.6204917962912012,0.04218673915623457,100
HNSC_GSE103322,hvg_pca,S3_leave_dataset_out,10,0.6877287638482683,0.06801114107843725,100
HNSC_GSE103322,scgpt,S3_leave_dataset_out,10,0.5202442363408489,0.07755268075058416,100
HNSC_GSE103322,scvi,S3_leave_dataset_out,10,0.6748649680069451,0.06896212021112345,100
LIHC_GSE140228_10X,geneformer,S3_leave_dataset_out,10,0.5648024671666687,0.07649797687524232,100
LIHC_GSE140228_10X,harmony,S3_leave_dataset_out,10,0.6386335328552604,0.049939049468938686,100
LIHC_GSE140228_10X,hvg_pca,S3_leave_dataset_out,10,0.6671241396492148,0.05471664496759983,100
LIHC_GSE140228_10X,scgpt,S3_leave_dataset_out,10,0.5469754870678023,0.07372973946373505,100
LIHC_GSE140228_10X,scvi,S3_leave_dataset_out,10,0.672876276630439,0.05432387097868811,100
LIHC_GSE98638,geneformer,S3_leave_dataset_out,10,0.5150511189895309,0.2190357427646606,100
LIHC_GSE98638,harmony,S3_leave_dataset_out,10,0.5921554747459473,0.0750330935103064,100
LIHC_GSE98638,hvg_pca,S3_leave_dataset_out,10,0.6326764977548266,0.13971638832744313,100
LIHC_GSE98638,scgpt,S3_leave_dataset_out,10,0.477682133968143,0.1852639605750828,100
LIHC_GSE98638,scvi,S3_leave_dataset_out,10,0.5776329088063877,0.1515809158251334,100
NSCLC_GSE127465,geneformer,S3_leave_dataset_out,10,0.6889352505338376,0.05197465187748934,100
NSCLC_GSE127465,harmony,S3_leave_dataset_out,10,0.6362820880583798,0.03554285757759983,100
NSCLC_GSE127465,hvg_pca,S3_leave_dataset_out,10,0.6809339967529976,0.059674926214422136,100
NSCLC_GSE127465,scgpt,S3_leave_dataset_out,10,0.6835379319618728,0.05623228473258136,100
NSCLC_GSE127465,scvi,S3_leave_dataset_out,10,0.6973292869556278,0.04855895958272178,100
NSCLC_GSE131907,geneformer,S3_leave_dataset_out,10,0.5920958445635006,0.02610796472138407,100
NSCLC_GSE131907,harmony,S3_leave_dataset_out,10,0.6121011664305014,0.02032017418375965,100
NSCLC_GSE131907,hvg_pca,S3_leave_dataset_out,10,0.6137651829653811,0.027831593247752442,100
NSCLC_GSE131907,scgpt,S3_leave_dataset_out,10,0.6198067233241179,0.028496290728868202,100
NSCLC_GSE131907,scvi,S3_leave_dataset_out,10,0.6136384370389221,0.02867063671800303,100
PAAD_GSE111672,geneformer,S3_leave_dataset_out,10,0.6144855125615648,0.07308006996415643,100
PAAD_GSE111672,harmony,S3_leave_dataset_out,10,0.4845311259922058,0.03753887130535159,100
PAAD_GSE111672,hvg_pca,S3_leave_dataset_out,10,0.5929303432564857,0.0763219896787638,100
PAAD_GSE111672,scgpt,S3_leave_dataset_out,10,0.6205806245246754,0.08443583581751771,100
PAAD_GSE111672,scvi,S3_leave_dataset_out,10,0.6597748405100774,0.06256107542848255,100
PAAD_GSE154778,geneformer,S3_leave_dataset_out,10,0.5186985313633629,0.06257206603014356,100
PAAD_GSE154778,harmony,S3_leave_dataset_out,10,0.43890962451175464,0.03030788093339756,100
PAAD_GSE154778,hvg_pca,S3_leave_dataset_out,10,0.5113961291834657,0.06780606880359889,100
PAAD_GSE154778,scgpt,S3_leave_dataset_out,10,0.5106397758707435,0.06684423495453692,100
PAAD_GSE154778,scvi,S3_leave_dataset_out,10,0.5063423854107095,0.0603436094168878,100
STAD_GSE134520,geneformer,S3_leave_dataset_out,10,0.5493911094225659,0.06416798704577158,100
STAD_GSE134520,harmony,S3_leave_dataset_out,10,0.5816013421375594,0.025198497474266394,100
STAD_GSE134520,hvg_pca,S3_leave_dataset_out,10,0.6457873233296574,0.05441382722106627,100
STAD_GSE134520,scgpt,S3_leave_dataset_out,10,0.6258631545163206,0.04972926299401769,100
STAD_GSE134520,scvi,S3_leave_dataset_out,10,0.6415100359451053,0.05293283554965259,100
BRCA_GSE161529,geneformer,S3_leave_dataset_out,25,0.5437139309905344,0.04620542812763986,100
BRCA_GSE161529,harmony,S3_leave_dataset_out,25,0.5778953834482042,0.018077224768518314,100
BRCA_GSE161529,hvg_pca,S3_leave_dataset_out,25,0.5265029014497791,0.043353720808116544,100
BRCA_GSE161529,scgpt,S3_leave_dataset_out,25,0.5401003546511394,0.04301115395043767,100
BRCA_GSE161529,scvi,S3_leave_dataset_out,25,0.5884807279281766,0.030208981056054716,100
BRCA_GSE176078,geneformer,S3_leave_dataset_out,25,0.6732170793630259,0.04623885775246094,100
BRCA_GSE176078,harmony,S3_leave_dataset_out,25,0.6854510919462234,0.019581403195434957,100
BRCA_GSE176078,hvg_pca,S3_leave_dataset_out,25,0.7094713619373428,0.030691490070166663,100
BRCA_GSE176078,scgpt,S3_leave_dataset_out,25,0.714142607460756,0.03194735033191652,100
BRCA_GSE176078,scvi,S3_leave_dataset_out,25,0.7208773497599716,0.021413854603661978,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S3_leave_dataset_out,25,0.7110432932016579,0.07173699189995893,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S3_leave_dataset_out,25,0.7160459838876103,0.025573727662323884,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S3_leave_dataset_out,25,0.7626677682553469,0.045119503365423794,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S3_leave_dataset_out,25,0.7702583796811758,0.04941857287212998,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S3_leave_dataset_out,25,0.7548011981532621,0.04227029541618238,100
CRC_GSE108989,geneformer,S3_leave_dataset_out,25,0.6340970756719626,0.16938599389559142,100
CRC_GSE108989,harmony,S3_leave_dataset_out,25,0.6857863119018015,0.04609327810887677,100
CRC_GSE108989,hvg_pca,S3_leave_dataset_out,25,0.7581280907605534,0.07763729818871787,100
CRC_GSE108989,scgpt,S3_leave_dataset_out,25,0.5697915513001932,0.1538322472062167,100
CRC_GSE108989,scvi,S3_leave_dataset_out,25,0.7271175666122461,0.09914347146184593,100
CRC_GSE146771_10X,geneformer,S3_leave_dataset_out,25,0.580022566296255,0.11661687762468524,100
CRC_GSE146771_10X,harmony,S3_leave_dataset_out,25,0.7413910135398524,0.028516721344389106,100
CRC_GSE146771_10X,hvg_pca,S3_leave_dataset_out,25,0.799855359169007,0.03899033902555012,100
CRC_GSE146771_10X,scgpt,S3_leave_dataset_out,25,0.777682643952283,0.04858712099059743,100
CRC_GSE146771_10X,scvi,S3_leave_dataset_out,25,0.8061747723781575,0.032121258024045134,100
HNSC_GSE103322,geneformer,S3_leave_dataset_out,25,0.5318491962233238,0.15581667029903223,100
HNSC_GSE103322,harmony,S3_leave_dataset_out,25,0.681150547608595,0.032609901609384845,100
HNSC_GSE103322,hvg_pca,S3_leave_dataset_out,25,0.7188377016942518,0.05602579780871823,100
HNSC_GSE103322,scgpt,S3_leave_dataset_out,25,0.556271330229982,0.0977973267307448,100
HNSC_GSE103322,scvi,S3_leave_dataset_out,25,0.724362870635865,0.05561789250594763,100
LIHC_GSE140228_10X,geneformer,S3_leave_dataset_out,25,0.5948135034976217,0.07241148009832747,100
LIHC_GSE140228_10X,harmony,S3_leave_dataset_out,25,0.6937755589708496,0.03897534658507944,100
LIHC_GSE140228_10X,hvg_pca,S3_leave_dataset_out,25,0.6973503401206103,0.04447493663061611,100
LIHC_GSE140228_10X,scgpt,S3_leave_dataset_out,25,0.5602421994885123,0.08083183217258715,100
LIHC_GSE140228_10X,scvi,S3_leave_dataset_out,25,0.6996617002713448,0.039448540446549274,100
LIHC_GSE98638,geneformer,S3_leave_dataset_out,25,0.5967034211433137,0.20938726121436305,100
LIHC_GSE98638,harmony,S3_leave_dataset_out,25,0.6753600715031552,0.05204304081351195,100
LIHC_GSE98638,hvg_pca,S3_leave_dataset_out,25,0.7422888916046901,0.07805084793866955,100
LIHC_GSE98638,scgpt,S3_leave_dataset_out,25,0.5957186771063172,0.1517902493953635,100
LIHC_GSE98638,scvi,S3_leave_dataset_out,25,0.6671168966301569,0.1113062542818547,100
NSCLC_GSE127465,geneformer,S3_leave_dataset_out,25,0.7258230035306596,0.04396470967301505,100
NSCLC_GSE127465,harmony,S3_leave_dataset_out,25,0.7145988727578308,0.026017890620757197,100
NSCLC_GSE127465,hvg_pca,S3_leave_dataset_out,25,0.7314162210478343,0.04403376479808981,100
NSCLC_GSE127465,scgpt,S3_leave_dataset_out,25,0.7288509637921132,0.051356101554782436,100
NSCLC_GSE127465,scvi,S3_leave_dataset_out,25,0.7401155026383777,0.033230209750076546,100
NSCLC_GSE131907,geneformer,S3_leave_dataset_out,25,0.5931765125267904,0.02548302294593737,100
NSCLC_GSE131907,harmony,S3_leave_dataset_out,25,0.6275267607329937,0.017033289691762966,100
NSCLC_GSE131907,hvg_pca,S3_leave_dataset_out,25,0.6122868207738137,0.01786649314648564,100
NSCLC_GSE131907,scgpt,S3_leave_dataset_out,25,0.6134572624364278,0.01835232953603943,100
NSCLC_GSE131907,scvi,S3_leave_dataset_out,25,0.607522780220812,0.017357625602937667,100
PAAD_GSE111672,geneformer,S3_leave_dataset_out,25,0.6375855538553649,0.06154271319003237,100
PAAD_GSE111672,harmony,S3_leave_dataset_out,25,0.5225937733804498,0.03539536043624053,100
PAAD_GSE111672,hvg_pca,S3_leave_dataset_out,25,0.6384735265251592,0.06133897589333848,100
PAAD_GSE111672,scgpt,S3_leave_dataset_out,25,0.6576434281575253,0.057424349628193455,100
PAAD_GSE111672,scvi,S3_leave_dataset_out,25,0.7053196440653372,0.04083007220431442,100
PAAD_GSE154778,geneformer,S3_leave_dataset_out,25,0.547095250494213,0.04604836550762917,100
PAAD_GSE154778,harmony,S3_leave_dataset_out,25,0.49343506869114057,0.027893312152590055,100
PAAD_GSE154778,hvg_pca,S3_leave_dataset_out,25,0.5522014577920185,0.04193208979072842,100
PAAD_GSE154778,scgpt,S3_leave_dataset_out,25,0.5287213622975708,0.051250069995244146,100
PAAD_GSE154778,scvi,S3_leave_dataset_out,25,0.5425025776714028,0.03472070281823347,100
STAD_GSE134520,geneformer,S3_leave_dataset_out,25,0.5667865775394549,0.05897275709814977,100
STAD_GSE134520,harmony,S3_leave_dataset_out,25,0.6069482931438281,0.018823284226180497,100
STAD_GSE134520,hvg_pca,S3_leave_dataset_out,25,0.6777557358322891,0.045920304792080625,100
STAD_GSE134520,scgpt,S3_leave_dataset_out,25,0.6503684061312165,0.052520663597548846,100
STAD_GSE134520,scvi,S3_leave_dataset_out,25,0.6768617389612649,0.04728948345087196,100
BRCA_GSE161529,geneformer,S3_leave_dataset_out,50,0.541684462161703,0.046272704037075695,100
BRCA_GSE161529,harmony,S3_leave_dataset_out,50,0.5921205100133541,0.018308563716044033,100
BRCA_GSE161529,hvg_pca,S3_leave_dataset_out,50,0.5366310523781102,0.03439710448894537,100
BRCA_GSE161529,scgpt,S3_leave_dataset_out,50,0.5391854897415547,0.04973225139689299,100
BRCA_GSE161529,scvi,S3_leave_dataset_out,50,0.5910961380466708,0.025942900787201954,100
BRCA_GSE176078,geneformer,S3_leave_dataset_out,50,0.6585449957075582,0.03409835808042393,100
BRCA_GSE176078,harmony,S3_leave_dataset_out,50,0.7011406966500405,0.014457406374843709,100
BRCA_GSE176078,hvg_pca,S3_leave_dataset_out,50,0.7146465232020561,0.02775387628625939,100
BRCA_GSE176078,scgpt,S3_leave_dataset_out,50,0.7130391978571669,0.027775971125056004,100
BRCA_GSE176078,scvi,S3_leave_dataset_out,50,0.729497566738494,0.0167215455587884,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S3_leave_dataset_out,50,0.7183946480035424,0.06291601719303098,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S3_leave_dataset_out,50,0.7474065864140189,0.02667076862334128,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S3_leave_dataset_out,50,0.7795006378530261,0.040823014892400096,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S3_leave_dataset_out,50,0.7823116016194537,0.04133425812672064,100
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S3_leave_dataset_out,50,0.7669960711806056,0.040881343022975705,100
CRC_GSE108989,geneformer,S3_leave_dataset_out,50,0.6823959005912857,0.15255953242113732,100
CRC_GSE108989,harmony,S3_leave_dataset_out,50,0.7231802037757623,0.0360343444690639,100
CRC_GSE108989,hvg_pca,S3_leave_dataset_out,50,0.8026940129658446,0.04691186536518893,100
CRC_GSE108989,scgpt,S3_leave_dataset_out,50,0.6420557903757116,0.1092703132880057,100
CRC_GSE108989,scvi,S3_leave_dataset_out,50,0.7703198322338171,0.07586536680228076,100
CRC_GSE146771_10X,geneformer,S3_leave_dataset_out,50,0.5798141089002192,0.12239649043076209,100
CRC_GSE146771_10X,harmony,S3_leave_dataset_out,50,0.7778591841636476,0.01780250058348449,100
CRC_GSE146771_10X,hvg_pca,S3_leave_dataset_out,50,0.821084658297153,0.030839002045957874,100
CRC_GSE146771_10X,scgpt,S3_leave_dataset_out,50,0.7901699147026677,0.049768148069282515,100
CRC_GSE146771_10X,scvi,S3_leave_dataset_out,50,0.8280431462715258,0.02398718699992492,100
HNSC_GSE103322,geneformer,S3_leave_dataset_out,50,0.5591147705001055,0.14957419256147703,100
HNSC_GSE103322,harmony,S3_leave_dataset_out,50,0.7046663406628302,0.02933256299685625,100
HNSC_GSE103322,hvg_pca,S3_leave_dataset_out,50,0.7476894081716651,0.04388118222054788,100
HNSC_GSE103322,scgpt,S3_leave_dataset_out,50,0.553733954851785,0.08685547201029326,100
HNSC_GSE103322,scvi,S3_leave_dataset_out,50,0.7436313331254505,0.041467210830355074,100
LIHC_GSE140228_10X,geneformer,S3_leave_dataset_out,50,0.6006897895325958,0.06532145490649836,100
LIHC_GSE140228_10X,harmony,S3_leave_dataset_out,50,0.7296781006175175,0.03300485901505254,100
LIHC_GSE140228_10X,hvg_pca,S3_leave_dataset_out,50,0.7076428783345717,0.0430252538234722,100
LIHC_GSE140228_10X,scgpt,S3_leave_dataset_out,50,0.553566737071435,0.07395017922631307,100
LIHC_GSE140228_10X,scvi,S3_leave_dataset_out,50,0.7074348694922208,0.03836182708478686,100
LIHC_GSE98638,geneformer,S3_leave_dataset_out,50,0.6185716314753376,0.2260479252568615,100
LIHC_GSE98638,harmony,S3_leave_dataset_out,50,0.6982521569419129,0.04585909731813239,100
LIHC_GSE98638,hvg_pca,S3_leave_dataset_out,50,0.7621280145509324,0.07195738884394849,100
LIHC_GSE98638,scgpt,S3_leave_dataset_out,50,0.6173826370715488,0.18135758215208392,100
LIHC_GSE98638,scvi,S3_leave_dataset_out,50,0.702711702029555,0.10353427144889975,100
NSCLC_GSE127465,geneformer,S3_leave_dataset_out,50,0.7379297419385203,0.03641970616529008,100
NSCLC_GSE127465,harmony,S3_leave_dataset_out,50,0.7426608221783172,0.023091313796956562,100
NSCLC_GSE127465,hvg_pca,S3_leave_dataset_out,50,0.7470891680720867,0.037915317558840915,100
NSCLC_GSE127465,scgpt,S3_leave_dataset_out,50,0.7344078856703403,0.04307797864414737,100
NSCLC_GSE127465,scvi,S3_leave_dataset_out,50,0.7500171004194126,0.02868902653752179,100
NSCLC_GSE131907,geneformer,S3_leave_dataset_out,50,0.5874680276485048,0.029429644610634607,100
NSCLC_GSE131907,harmony,S3_leave_dataset_out,50,0.6277270974058452,0.012636325577383391,100
NSCLC_GSE131907,hvg_pca,S3_leave_dataset_out,50,0.6114797379261321,0.012208642440539342,100
NSCLC_GSE131907,scgpt,S3_leave_dataset_out,50,0.60726061112268,0.017391578368152777,100
NSCLC_GSE131907,scvi,S3_leave_dataset_out,50,0.6067509366546996,0.015556195966512483,100
PAAD_GSE111672,geneformer,S3_leave_dataset_out,50,0.6446661381122399,0.051164097807601644,100
PAAD_GSE111672,harmony,S3_leave_dataset_out,50,0.5490742335756069,0.02844276696978842,100
PAAD_GSE111672,hvg_pca,S3_leave_dataset_out,50,0.6613190065366402,0.05324917081878339,100
PAAD_GSE111672,scgpt,S3_leave_dataset_out,50,0.6667043102943616,0.04707338354969966,100
PAAD_GSE111672,scvi,S3_leave_dataset_out,50,0.7219762434495135,0.031085055876643182,100
PAAD_GSE154778,geneformer,S3_leave_dataset_out,50,0.5661775694270624,0.031240382191876765,100
PAAD_GSE154778,harmony,S3_leave_dataset_out,50,0.5163046522362805,0.023313606762277568,100
PAAD_GSE154778,hvg_pca,S3_leave_dataset_out,50,0.5714845393167909,0.031218136457059963,100
PAAD_GSE154778,scgpt,S3_leave_dataset_out,50,0.5289535230742544,0.057032020596200564,100
PAAD_GSE154778,scvi,S3_leave_dataset_out,50,0.5503453265820696,0.030019272881931156,100
STAD_GSE134520,geneformer,S3_leave_dataset_out,50,0.5666374438607655,0.04714425532224953,100
STAD_GSE134520,harmony,S3_leave_dataset_out,50,0.6132801335543572,0.02127687217578407,100
STAD_GSE134520,hvg_pca,S3_leave_dataset_out,50,0.6782212744454813,0.038575163774048876,100
STAD_GSE134520,scgpt,S3_leave_dataset_out,50,0.6459318736369544,0.043775809550119345,100
STAD_GSE134520,scvi,S3_leave_dataset_out,50,0.6756693393481311,0.04242138222344089,100
BRCA_GSE161529,geneformer,S3_leave_dataset_out,100,0.5188490878261195,0.047193429623082324,25
BRCA_GSE161529,harmony,S3_leave_dataset_out,100,0.600825054144891,0.018699988722751713,25
BRCA_GSE161529,hvg_pca,S3_leave_dataset_out,100,0.5354225766053713,0.03415308431507624,25
BRCA_GSE161529,scgpt,S3_leave_dataset_out,100,0.5356955936387853,0.04198885077174515,25
BRCA_GSE161529,scvi,S3_leave_dataset_out,100,0.5811633811819048,0.023164967378146648,25
BRCA_GSE176078,geneformer,S3_leave_dataset_out,100,0.6687708985287922,0.03310784248200392,25
BRCA_GSE176078,harmony,S3_leave_dataset_out,100,0.7057312909957935,0.016509890043900268,25
BRCA_GSE176078,hvg_pca,S3_leave_dataset_out,100,0.7272605223987111,0.027424911912319994,25
BRCA_GSE176078,scgpt,S3_leave_dataset_out,100,0.7108741244738368,0.024306582737391804,25
BRCA_GSE176078,scvi,S3_leave_dataset_out,100,0.7357659087992974,0.016616120186206056,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S3_leave_dataset_out,100,0.710236715383736,0.07215342044613189,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S3_leave_dataset_out,100,0.7663923316680331,0.020468767716766683,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S3_leave_dataset_out,100,0.7897872209574579,0.032079729603714455,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S3_leave_dataset_out,100,0.7825688563064166,0.05045235393716901,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S3_leave_dataset_out,100,0.7619209322521193,0.04190079347962254,25
CRC_GSE108989,geneformer,S3_leave_dataset_out,100,0.6778892629804428,0.14928431217682872,25
CRC_GSE108989,harmony,S3_leave_dataset_out,100,0.7443989492944513,0.025695844490620335,25
CRC_GSE108989,hvg_pca,S3_leave_dataset_out,100,0.8259810862842809,0.037584888742051424,25
CRC_GSE108989,scgpt,S3_leave_dataset_out,100,0.6338113769363451,0.1487029779658064,25
CRC_GSE108989,scvi,S3_leave_dataset_out,100,0.7832300154198991,0.06991701719648911,25
CRC_GSE146771_10X,geneformer,S3_leave_dataset_out,100,0.5735772824151029,0.13620761877453713,25
CRC_GSE146771_10X,harmony,S3_leave_dataset_out,100,0.7878625197965552,0.011769565244927664,25
CRC_GSE146771_10X,hvg_pca,S3_leave_dataset_out,100,0.824220313248323,0.02295666526230908,25
CRC_GSE146771_10X,scgpt,S3_leave_dataset_out,100,0.8010424724126851,0.03642341340616854,25
CRC_GSE146771_10X,scvi,S3_leave_dataset_out,100,0.8304534198145522,0.019605321531601275,25
HNSC_GSE103322,geneformer,S3_leave_dataset_out,100,0.5257890233333079,0.1559875268495403,25
HNSC_GSE103322,harmony,S3_leave_dataset_out,100,0.7161784866516727,0.025358021524483132,25
HNSC_GSE103322,hvg_pca,S3_leave_dataset_out,100,0.7622685983165752,0.04255988668067741,25
HNSC_GSE103322,scgpt,S3_leave_dataset_out,100,0.5215480770671123,0.0967478887275561,25
HNSC_GSE103322,scvi,S3_leave_dataset_out,100,0.7477997846344542,0.04032052567995407,25
LIHC_GSE140228_10X,geneformer,S3_leave_dataset_out,100,0.5874397708629201,0.06729951434314865,25
LIHC_GSE140228_10X,harmony,S3_leave_dataset_out,100,0.738818350778001,0.023476871077647246,25
LIHC_GSE140228_10X,hvg_pca,S3_leave_dataset_out,100,0.6961550089853398,0.03811265201562888,25
LIHC_GSE140228_10X,scgpt,S3_leave_dataset_out,100,0.5506626112978864,0.07465217619976502,25
LIHC_GSE140228_10X,scvi,S3_leave_dataset_out,100,0.6894301734021221,0.03604127531156862,25
LIHC_GSE98638,geneformer,S3_leave_dataset_out,100,0.5903418129059304,0.2690910938981184,25
LIHC_GSE98638,harmony,S3_leave_dataset_out,100,0.7067848946060244,0.04371990561854955,25
LIHC_GSE98638,hvg_pca,S3_leave_dataset_out,100,0.7881017151117972,0.0372791135689088,25
LIHC_GSE98638,scgpt,S3_leave_dataset_out,100,0.604547476118341,0.214276250424834,25
LIHC_GSE98638,scvi,S3_leave_dataset_out,100,0.7141940876137428,0.0722307486470446,25
NSCLC_GSE127465,geneformer,S3_leave_dataset_out,100,0.7467795379247834,0.028970938188978133,25
NSCLC_GSE127465,harmony,S3_leave_dataset_out,100,0.7527745329514751,0.017213150945628374,25
NSCLC_GSE127465,hvg_pca,S3_leave_dataset_out,100,0.7674033320408435,0.02062080558421245,25
NSCLC_GSE127465,scgpt,S3_leave_dataset_out,100,0.7360477213136094,0.03798243563684078,25
NSCLC_GSE127465,scvi,S3_leave_dataset_out,100,0.7507348663483611,0.021966655823851402,25
NSCLC_GSE131907,geneformer,S3_leave_dataset_out,100,0.5792620874114184,0.03232956781572168,25
NSCLC_GSE131907,harmony,S3_leave_dataset_out,100,0.6294856690771432,0.01101319196066519,25
NSCLC_GSE131907,hvg_pca,S3_leave_dataset_out,100,0.6064330239356533,0.012788332030787187,25
NSCLC_GSE131907,scgpt,S3_leave_dataset_out,100,0.6040118496188098,0.01400742564750618,25
NSCLC_GSE131907,scvi,S3_leave_dataset_out,100,0.6017735332595694,0.014088797197957305,25
PAAD_GSE111672,geneformer,S3_leave_dataset_out,100,0.6442068566336442,0.04730844116094033,25
PAAD_GSE111672,harmony,S3_leave_dataset_out,100,0.5683227896304763,0.030432552552879636,25
PAAD_GSE111672,hvg_pca,S3_leave_dataset_out,100,0.6816011580562599,0.04085808812133538,25
PAAD_GSE111672,scgpt,S3_leave_dataset_out,100,0.6890697210441316,0.03288755411254159,25
PAAD_GSE111672,scvi,S3_leave_dataset_out,100,0.7322535144593245,0.02146750147310392,25
PAAD_GSE154778,geneformer,S3_leave_dataset_out,100,0.5696258538996749,0.028159090050961802,25
PAAD_GSE154778,harmony,S3_leave_dataset_out,100,0.5285949518642064,0.019890325768620487,25
PAAD_GSE154778,hvg_pca,S3_leave_dataset_out,100,0.5702176436147137,0.04202193823903766,25
PAAD_GSE154778,scgpt,S3_leave_dataset_out,100,0.5236215975359023,0.06549616181885175,25
PAAD_GSE154778,scvi,S3_leave_dataset_out,100,0.5545932376866339,0.027192760358423145,25
STAD_GSE134520,geneformer,S3_leave_dataset_out,100,0.5640969334298336,0.0368433975137339,25
STAD_GSE134520,harmony,S3_leave_dataset_out,100,0.6168427946757109,0.018217318607163583,25
STAD_GSE134520,hvg_pca,S3_leave_dataset_out,100,0.6770106916393897,0.04193509141135988,25
STAD_GSE134520,scgpt,S3_leave_dataset_out,100,0.6402849007589982,0.03850058604132978,25
STAD_GSE134520,scvi,S3_leave_dataset_out,100,0.6714976472867551,0.03933640012213317,25
BRCA_GSE161529,geneformer,S3_leave_dataset_out,all,0.43806569759403824,0.030127096840486808,16
BRCA_GSE161529,harmony,S3_leave_dataset_out,all,0.6083108412458997,0.02339890016414603,10
BRCA_GSE161529,hvg_pca,S3_leave_dataset_out,all,0.5104183170119022,0.018817854189659394,16
BRCA_GSE161529,scgpt,S3_leave_dataset_out,all,0.5277793866086555,0.03749659470046865,16
